(240, 240)
(88, 251, 103, 220)
(153, 119, 103, 221)
(167, 54, 103, 222)
(110, 75, 103, 223)
(3, 141, 103, 224)
(110, 119, 103, 225)
(56, 112, 103, 226)
(65, 36, 103, 227)
(199, 119, 103, 228)
(148, 32, 103, 229)
(51, 230, 104, 8)
(210, 131, 104, 9)
(30, 253, 104, 10)
(210, 139, 104, 16)
(121, 253, 104, 18)
(97, 249, 104, 19)
(197, 12, 104, 21)
(111, 37, 104, 24)
(82, 0, 104, 27)
(37, 172, 104, 28)
(131, 206, 104, 29)
(34, 80, 104, 30)
(77, 222, 104, 31)
(90, 172, 104, 32)
(229, 128, 104, 33)
(218, 162, 104, 34)
(180, 232, 104, 35)
(132, 126, 104, 36)
(32, 11, 104, 37)
(112, 54, 104, 38)
(209, 152, 104, 39)
(154, 198, 104, 40)
(87, 196, 104, 41)
(193, 236, 104, 42)
(247, 93, 104, 43)
(119, 129, 104, 44)
(230, 55, 104, 45)
(212, 114, 104, 46)
(139, 232, 104, 47)
(73, 230, 104, 48)
(160, 172, 104, 49)
(202, 67, 104, 50)
(12, 37, 104, 51)
(59, 17, 104, 52)
(158, 61, 104, 53)
(138, 187, 104, 54)
(26, 27, 104, 55)
(75, 44, 104, 56)
(159, 69, 104, 57)
(239, 205, 104, 58)
(134, 185, 104, 59)
(219, 59, 104, 60)
(208, 34, 104, 61)
(25, 66, 104, 62)
(15, 227, 104, 63)
(200, 207, 104, 64)
(120, 142, 104, 65)
(203, 220, 104, 66)
(4, 95, 104, 67)
(86, 160, 104, 68)
(34, 153, 104, 69)
(229, 177, 104, 70)
(58, 8, 104, 71)
(255, 13, 104, 72)
(60, 120, 104, 73)
(242, 211, 104, 74)
(195, 14, 104, 75)
(188, 70, 104, 76)
(30, 146, 104, 77)
(164, 74, 104, 78)
(200, 161, 104, 79)
(166, 8, 104, 80)
(123, 180, 104, 81)
(64, 29, 104, 82)
(162, 44, 104, 83)
(56, 241, 104, 84)
(61, 163, 104, 85)
(20, 7, 104, 86)
(167, 239, 104, 87)
(176, 73, 104, 88)
(230, 176, 104, 89)
(91, 15, 104, 90)
(219, 118, 104, 91)
(196, 114, 104, 92)
(107, 171, 104, 93)
(238, 164, 104, 94)
(60, 142, 104, 95)
(129, 49, 104, 96)
(217, 239, 104, 97)
(3, 32, 104, 98)
(61, 43, 104, 99)
(152, 142, 104, 100)
(112, 135, 104, 101)
(233, 126, 104, 102)
(206, 233, 104, 103)
(50, 124, 104, 104)
(41, 165, 104, 105)
(134, 81, 104, 106)
(102, 101, 104, 107)
(38, 219, 104, 108)
(71, 119, 104, 109)
(97, 212, 104, 110)
(239, 90, 104, 111)
(134, 86, 104, 112)
(201, 101, 104, 113)
(129, 62, 104, 114)
(45, 35, 104, 115)
(177, 189, 104, 116)
(220, 233, 104, 117)
(238, 101, 104, 118)
(96, 138, 104, 119)
(124, 16, 104, 120)
(119, 53, 104, 121)
(114, 217, 104, 122)
(44, 240, 104, 123)
(237, 30, 104, 124)
(175, 116, 104, 125)
(179, 74, 104, 126)
(254, 193, 104, 127)
(211, 13, 104, 130)
(144, 139, 104, 132)
(119, 25, 104, 134)
(72, 19, 104, 135)
(100, 16, 104, 136)
(54, 218, 104, 137)
(233, 51, 104, 138)
(15, 45, 104, 139)
(6, 252, 104, 140)
(19, 146, 104, 141)
(225, 146, 104, 142)
(60, 152, 104, 143)
(17, 172, 104, 144)
(84, 64, 104, 145)
(127, 34, 104, 146)
(132, 197, 104, 147)
(151, 232, 104, 148)
(78, 126, 104, 149)
(96, 84, 104, 150)
(17, 81, 104, 151)
(193, 169, 104, 152)
(84, 124, 104, 153)
(158, 239, 104, 154)
(61, 122, 104, 155)
(235, 7, 104, 156)
(229, 91, 104, 157)
(72, 211, 104, 158)
(107, 214, 104, 159)
(66, 62, 104, 160)
(115, 201, 104, 161)
(187, 82, 104, 162)
(116, 225, 104, 163)
(153, 153, 104, 164)
(109, 93, 104, 165)
(145, 252, 104, 166)
(75, 172, 104, 167)
(200, 211, 104, 168)
(3, 212, 104, 169)
(150, 7, 104, 170)
(47, 207, 104, 171)
(126, 143, 104, 172)
(44, 181, 104, 173)
(81, 211, 104, 174)
(234, 37, 104, 175)
(120, 126, 104, 176)
(164, 75, 104, 177)
(39, 26, 104, 178)
(127, 249, 104, 179)
(85, 175, 104, 180)
(92, 229, 104, 181)
(125, 77, 104, 182)
(15, 165, 104, 183)
(223, 48, 104, 184)
(58, 174, 104, 185)
(54, 70, 104, 186)
(142, 128, 104, 187)
(224, 148, 104, 188)
(147, 120, 104, 189)
(248, 214, 104, 190)
(192, 136, 104, 191)
(52, 168, 104, 192)
(31, 244, 104, 193)
(139, 223, 104, 194)
(228, 8, 104, 195)
(31, 202, 104, 196)
(132, 231, 104, 197)
(48, 130, 104, 198)
(241, 92, 104, 199)
(15, 61, 104, 200)
(65, 22, 104, 201)
(70, 116, 104, 202)
(80, 218, 104, 203)
(129, 169, 104, 204)
(9, 202, 104, 205)
(111, 32, 104, 206)
(106, 206, 104, 207)
(3, 117, 104, 208)
(92, 77, 104, 209)
(176, 121, 104, 210)
(132, 223, 104, 211)
(161, 183, 104, 212)
(26, 162, 104, 213)
(77, 121, 104, 214)
(240, 119, 104, 215)
(153, 84, 104, 216)
(199, 33, 104, 217)
(10, 58, 104, 218)
(240, 137, 104, 219)
(146, 201, 104, 220)
(134, 130, 104, 221)
(22, 184, 104, 222)
(12, 49, 104, 223)
(223, 109, 104, 224)
(8, 135, 104, 225)
(154, 238, 104, 226)
(15, 203, 104, 227)
(135, 105, 104, 230)
(232, 104, 105, 8)
(145, 198, 105, 9)
(206, 85, 105, 10)
(185, 96, 105, 16)
(114, 107, 105, 17)
(252, 224, 105, 18)
(230, 94, 105, 19)
(2, 155, 105, 23)
(1, 7, 105, 25)
(47, 117, 105, 27)
(205, 155, 105, 28)
(181, 255, 105, 29)
(185, 182, 105, 30)
(205, 233, 105, 31)
(75, 113, 105, 32)
(122, 140, 105, 33)
(53, 177, 105, 34)
(169, 211, 105, 35)
(43, 250, 105, 36)
(63, 173, 105, 37)
(43, 122, 105, 38)
(166, 26, 105, 39)
(247, 39, 105, 40)
(172, 154, 105, 41)
(232, 188, 105, 42)
(166, 167, 105, 43)
(192, 57, 105, 44)
(4, 191, 105, 45)
(109, 103, 105, 46)
(210, 52, 105, 47)
(190, 236, 105, 48)
(242, 169, 105, 49)
(138, 214, 105, 50)
(135, 33, 105, 51)
(172, 84, 105, 52)
(51, 218, 105, 53)
(165, 233, 105, 54)
(198, 142, 105, 55)
(251, 159, 105, 56)
(25, 20, 105, 57)
(226, 117, 105, 58)
(235, 75, 105, 59)
(211, 60, 105, 60)
(251, 198, 105, 61)
(247, 164, 105, 62)
(188, 193, 105, 63)
(37, 66, 105, 64)
(247, 219, 105, 65)
(30, 250, 105, 66)
(114, 166, 105, 67)
(38, 31, 105, 68)
(253, 247, 105, 69)
(45, 252, 105, 70)
(109, 97, 105, 71)
(143, 190, 105, 72)
(128, 51, 105, 73)
(220, 22, 105, 74)
(166, 49, 105, 75)
(192, 31, 105, 76)
(6, 214, 105, 77)
(20, 54, 105, 78)
(155, 94, 105, 79)
(88, 95, 105, 80)
(16, 211, 105, 81)
(229, 5, 105, 82)
(217, 120, 105, 83)
(91, 38, 105, 84)
(121, 131, 105, 85)
(47, 172, 105, 86)
(42, 248, 105, 87)
(131, 115, 105, 88)
(60, 252, 105, 89)
(159, 123, 105, 90)
(156, 59, 105, 91)
(26, 223, 105, 92)
(248, 237, 105, 93)
(142, 150, 105, 94)
(254, 124, 105, 95)
(136, 89, 105, 96)
(23, 178, 105, 97)
(26, 15, 105, 98)
(201, 8, 105, 99)
(6, 118, 105, 100)
(160, 94, 105, 101)
(249, 16, 105, 102)
(212, 48, 105, 103)
(115, 232, 105, 104)
(48, 223, 105, 105)
(74, 251, 105, 106)
(113, 228, 105, 107)
(217, 215, 105, 108)
(51, 255, 105, 109)
(129, 10, 105, 110)
(197, 217, 105, 111)
(103, 160, 105, 112)
(67, 204, 105, 113)
(98, 226, 105, 114)
(108, 253, 105, 115)
(187, 112, 105, 116)
(223, 197, 105, 117)
(2, 206, 105, 118)
(199, 31, 105, 119)
(17, 170, 105, 120)
(212, 21, 105, 121)
(128, 106, 105, 122)
(35, 191, 105, 123)
(42, 230, 105, 124)
(245, 86, 105, 125)
(67, 81, 105, 126)
(49, 198, 105, 127)
(148, 199, 105, 128)
(153, 135, 105, 129)
(175, 111, 105, 130)
(114, 136, 105, 133)
(126, 88, 105, 134)
(190, 173, 105, 135)
(149, 228, 105, 136)
(44, 137, 105, 137)
(215, 37, 105, 138)
(240, 148, 105, 139)
(165, 148, 105, 140)
(221, 23, 105, 141)
(62, 254, 105, 142)
(254, 144, 105, 143)
(73, 244, 105, 144)
(118, 48, 105, 145)
(237, 231, 105, 146)
(175, 22, 105, 147)
(14, 79, 105, 148)
(91, 110, 105, 149)
(83, 53, 105, 150)
(107, 41, 105, 151)
(216, 148, 105, 152)
(97, 105, 105, 153)
(64, 162, 105, 154)
(147, 185, 105, 155)
(166, 157, 105, 156)
(251, 140, 105, 157)
(1, 61, 105, 158)
(28, 46, 105, 159)
(38, 189, 105, 160)
(175, 36, 105, 161)
(245, 78, 105, 162)
(77, 217, 105, 163)
(188, 160, 105, 164)
(4, 105, 105, 165)
(236, 83, 105, 166)
(30, 126, 105, 167)
(213, 137, 105, 168)
(161, 190, 105, 169)
(107, 12, 105, 170)
(236, 6, 105, 171)
(150, 168, 105, 172)
(246, 31, 105, 173)
(112, 191, 105, 174)
(249, 232, 105, 175)
(54, 79, 105, 176)
(110, 147, 105, 177)
(112, 237, 105, 178)
(11, 227, 105, 179)
(187, 248, 105, 180)
(184, 153, 105, 181)
(236, 120, 105, 182)
(112, 163, 105, 183)
(130, 99, 105, 184)
(146, 147, 105, 185)
(119, 189, 105, 186)
(81, 184, 105, 187)
(219, 61, 105, 188)
(92, 157, 105, 189)
(140, 233, 105, 190)
(173, 55, 105, 191)
(17, 79, 105, 192)
(199, 135, 105, 193)
(234, 26, 105, 194)
(113, 156, 105, 195)
(9, 117, 105, 196)
(158, 130, 105, 197)
(66, 144, 105, 198)
(246, 177, 105, 199)
(7, 195, 105, 200)
(217, 157, 105, 201)
(53, 227, 105, 202)
(9, 227, 105, 203)
(152, 124, 105, 204)
(159, 143, 105, 205)
(44, 212, 105, 206)
(76, 243, 105, 207)
(94, 221, 105, 208)
(24, 193, 105, 209)
(207, 115, 105, 210)
(193, 154, 105, 211)
(57, 195, 105, 212)
(209, 95, 105, 213)
(82, 20, 105, 214)
(74, 14, 105, 215)
(191, 73, 105, 216)
(91, 154, 105, 217)
(241, 137, 105, 218)
(162, 159, 105, 219)
(157, 10, 105, 220)
(18, 97, 105, 221)
(195, 12, 105, 222)
(246, 229, 105, 223)
(182, 148, 105, 224)
(71, 141, 105, 225)
(166, 82, 105, 226)
(149, 23, 105, 227)
(5, 65, 105, 228)
(143, 12, 105, 231)
(204, 12, 106, 16)
(6, 138, 106, 18)
(147, 117, 106, 19)
(58, 138, 106, 20)
(194, 199, 106, 21)
(160, 140, 106, 25)
(186, 187, 106, 27)
(249, 27, 106, 28)
(168, 227, 106, 29)
(167, 102, 106, 30)
(180, 159, 106, 31)
(12, 165, 106, 32)
(85, 97, 106, 33)
(253, 165, 106, 34)
(2, 192, 106, 35)
(156, 161, 106, 36)
(226, 85, 106, 37)
(128, 223, 106, 38)
(29, 29, 106, 39)
(142, 82, 106, 40)
(94, 154, 106, 41)
(31, 147, 106, 42)
(181, 27, 106, 43)
(56, 199, 106, 44)
(153, 254, 106, 45)
(192, 97, 106, 46)
(143, 77, 106, 47)
(86, 83, 106, 48)
(43, 154, 106, 49)
(189, 40, 106, 50)
(97, 122, 106, 51)
(80, 122, 106, 52)
(198, 46, 106, 53)
(217, 46, 106, 54)
(135, 50, 106, 55)
(111, 158, 106, 56)
(173, 35, 106, 57)
(53, 226, 106, 58)
(76, 223, 106, 59)
(247, 158, 106, 60)
(251, 95, 106, 61)
(241, 84, 106, 62)
(159, 204, 106, 63)
(200, 134, 106, 64)
(139, 230, 106, 65)
(170, 132, 106, 66)
(233, 230, 106, 67)
(202, 213, 106, 68)
(149, 198, 106, 69)
(186, 195, 106, 70)
(18, 226, 106, 71)
(67, 40, 106, 72)
(52, 170, 106, 73)
(61, 193, 106, 74)
(11, 62, 106, 75)
(0, 132, 106, 76)
(207, 65, 106, 77)
(219, 198, 106, 78)
(134, 159, 106, 79)
(133, 97, 106, 80)
(189, 199, 106, 81)
(133, 137, 106, 82)
(151, 181, 106, 83)
(198, 125, 106, 84)
(220, 107, 106, 85)
(162, 88, 106, 86)
(88, 72, 106, 87)
(190, 231, 106, 88)
(228, 15, 106, 89)
(123, 58, 106, 90)
(84, 191, 106, 91)
(119, 79, 106, 92)
(214, 137, 106, 93)
(60, 18, 106, 94)
(149, 15, 106, 95)
(58, 71, 106, 96)
(32, 185, 106, 97)
(184, 175, 106, 98)
(251, 147, 106, 99)
(221, 137, 106, 100)
(219, 217, 106, 101)
(90, 173, 106, 102)
(174, 30, 106, 103)
(0, 72, 106, 104)
(106, 81, 106, 105)
(187, 70, 106, 106)
(149, 166, 106, 107)
(51, 11, 106, 108)
(203, 142, 106, 109)
(102, 123, 106, 110)
(36, 62, 106, 111)
(163, 37, 106, 112)
(148, 86, 106, 113)
(70, 45, 106, 114)
(84, 148, 106, 115)
(97, 192, 106, 116)
(2, 12, 106, 117)
(194, 7, 106, 118)
(151, 112, 106, 119)
(113, 41, 106, 120)
(130, 48, 106, 121)
(193, 235, 106, 122)
(28, 62, 106, 123)
(172, 186, 106, 124)
(67, 190, 106, 125)
(189, 233, 106, 126)
(167, 247, 106, 127)
(134, 71, 106, 129)
(213, 200, 106, 131)
(177, 19, 106, 133)
(239, 14, 106, 134)
(87, 136, 106, 135)
(20, 188, 106, 136)
(138, 111, 106, 137)
(137, 185, 106, 138)
(58, 143, 106, 139)
(237, 81, 106, 140)
(53, 199, 106, 141)
(238, 104, 106, 142)
(115, 53, 106, 143)
(74, 138, 106, 144)
(33, 47, 106, 145)
(197, 21, 106, 146)
(241, 14, 106, 147)
(28, 13, 106, 148)
(163, 102, 106, 149)
(76, 77, 106, 150)
(242, 112, 106, 151)
(215, 42, 106, 152)
(139, 114, 106, 153)
(30, 135, 106, 154)
(10, 204, 106, 155)
(74, 63, 106, 156)
(199, 114, 106, 157)
(21, 55, 106, 158)
(210, 101, 106, 159)
(85, 157, 106, 160)
(197, 81, 106, 161)
(28, 161, 106, 162)
(105, 234, 106, 163)
(31, 117, 106, 164)
(254, 40, 106, 165)
(121, 48, 106, 166)
(206, 51, 106, 167)
(3, 90, 106, 168)
(191, 119, 106, 169)
(30, 32, 106, 170)
(142, 62, 106, 171)
(201, 3, 106, 172)
(155, 245, 106, 173)
(171, 229, 106, 174)
(78, 134, 106, 175)
(73, 180, 106, 176)
(178, 0, 106, 177)
(38, 204, 106, 178)
(175, 74, 106, 179)
(244, 184, 106, 180)
(202, 235, 106, 181)
(39, 78, 106, 182)
(187, 209, 106, 183)
(222, 28, 106, 184)
(59, 177, 106, 185)
(19, 130, 106, 186)
(243, 184, 106, 187)
(57, 173, 106, 188)
(242, 138, 106, 189)
(247, 91, 106, 190)
(71, 188, 106, 191)
(132, 225, 106, 192)
(200, 32, 106, 193)
(153, 202, 106, 194)
(129, 64, 106, 195)
(167, 12, 106, 196)
(243, 144, 106, 197)
(65, 111, 106, 198)
(251, 68, 106, 199)
(101, 115, 106, 200)
(184, 77, 106, 201)
(91, 181, 106, 202)
(176, 79, 106, 203)
(164, 172, 106, 204)
(0, 205, 106, 205)
(143, 20, 106, 206)
(102, 131, 106, 207)
(80, 90, 106, 208)
(45, 109, 106, 209)
(241, 36, 106, 210)
(117, 225, 106, 211)
(90, 159, 106, 212)
(66, 179, 106, 213)
(197, 247, 106, 214)
(42, 239, 106, 215)
(211, 167, 106, 216)
(86, 141, 106, 217)
(74, 145, 106, 218)
(151, 230, 106, 219)
(126, 14, 106, 220)
(101, 198, 106, 221)
(77, 159, 106, 222)
(40, 181, 106, 223)
(252, 34, 106, 224)
(150, 109, 106, 225)
(173, 184, 106, 226)
(157, 123, 106, 227)
(251, 231, 106, 230)
(185, 30, 107, 18)
(178, 59, 107, 19)
(85, 120, 107, 20)
(252, 75, 107, 21)
(91, 61, 107, 24)
(178, 230, 107, 26)
(18, 172, 107, 27)
(39, 163, 107, 28)
(124, 46, 107, 29)
(182, 234, 107, 30)
(217, 163, 107, 31)
(221, 229, 107, 32)
(143, 121, 107, 33)
(193, 115, 107, 34)
(170, 17, 107, 35)
(219, 100, 107, 36)
(112, 201, 107, 37)
(173, 6, 107, 38)
(225, 64, 107, 39)
(190, 131, 107, 40)
(42, 36, 107, 41)
(70, 16, 107, 42)
(27, 118, 107, 43)
(149, 49, 107, 44)
(16, 144, 107, 45)
(160, 107, 107, 46)
(166, 163, 107, 47)
(92, 78, 107, 48)
(175, 103, 107, 49)
(82, 195, 107, 50)
(66, 29, 107, 51)
(156, 182, 107, 52)
(201, 19, 107, 53)
(68, 74, 107, 54)
(75, 21, 107, 55)
(216, 222, 107, 56)
(3, 17, 107, 57)
(81, 131, 107, 58)
(10, 36, 107, 59)
(230, 225, 107, 60)
(146, 211, 107, 61)
(254, 100, 107, 62)
(136, 124, 107, 63)
(208, 91, 107, 64)
(165, 172, 107, 65)
(203, 164, 107, 66)
(104, 231, 107, 67)
(138, 31, 107, 68)
(187, 55, 107, 69)
(77, 52, 107, 70)
(159, 255, 107, 71)
(40, 62, 107, 72)
(209, 74, 107, 73)
(61, 223, 107, 74)
(158, 243, 107, 75)
(2, 235, 107, 76)
(168, 37, 107, 77)
(29, 67, 107, 78)
(29, 85, 107, 79)
(255, 193, 107, 80)
(112, 157, 107, 81)
(134, 160, 107, 82)
(168, 149, 107, 83)
(119, 143, 107, 84)
(197, 151, 107, 85)
(171, 19, 107, 86)
(100, 168, 107, 87)
(181, 162, 107, 88)
(227, 160, 107, 89)
(33, 241, 107, 90)
(178, 151, 107, 91)
(190, 214, 107, 92)
(233, 75, 107, 93)
(219, 103, 107, 94)
(127, 120, 107, 95)
(76, 96, 107, 96)
(163, 244, 107, 97)
(0, 38, 107, 98)
(1, 0, 107, 99)
(217, 144, 107, 100)
(79, 224, 107, 101)
(93, 236, 107, 102)
(43, 80, 107, 103)
(89, 147, 107, 104)
(172, 224, 107, 105)
(160, 137, 107, 106)
(18, 250, 107, 107)
(208, 70, 107, 108)
(138, 216, 107, 109)
(57, 164, 107, 110)
(188, 139, 107, 111)
(142, 230, 107, 112)
(200, 246, 107, 113)
(53, 141, 107, 114)
(7, 39, 107, 115)
(176, 59, 107, 116)
(42, 185, 107, 117)
(15, 204, 107, 118)
(53, 166, 107, 119)
(152, 243, 107, 120)
(138, 122, 107, 121)
(180, 247, 107, 122)
(227, 47, 107, 123)
(222, 150, 107, 124)
(30, 230, 107, 125)
(111, 245, 107, 126)
(125, 170, 107, 127)
(199, 110, 107, 129)
(172, 196, 107, 131)
(168, 103, 107, 132)
(163, 110, 107, 134)
(118, 188, 107, 135)
(198, 228, 107, 136)
(224, 185, 107, 137)
(27, 198, 107, 138)
(175, 164, 107, 139)
(41, 87, 107, 140)
(17, 62, 107, 141)
(14, 181, 107, 142)
(185, 239, 107, 143)
(69, 112, 107, 144)
(118, 179, 107, 145)
(165, 170, 107, 146)
(215, 78, 107, 147)
(194, 251, 107, 148)
(107, 74, 107, 149)
(107, 217, 107, 150)
(252, 26, 107, 151)
(17, 198, 107, 152)
(34, 182, 107, 153)
(165, 32, 107, 154)
(35, 194, 107, 155)
(65, 135, 107, 156)
(5, 81, 107, 157)
(150, 247, 107, 158)
(85, 30, 107, 159)
(238, 31, 107, 160)
(12, 247, 107, 161)
(47, 87, 107, 162)
(216, 228, 107, 163)
(32, 111, 107, 164)
(117, 162, 107, 165)
(98, 201, 107, 166)
(191, 182, 107, 167)
(120, 46, 107, 168)
(130, 196, 107, 169)
(223, 91, 107, 170)
(170, 136, 107, 171)
(18, 247, 107, 172)
(65, 239, 107, 173)
(6, 37, 107, 174)
(128, 159, 107, 175)
(41, 223, 107, 176)
(245, 84, 107, 177)
(232, 232, 107, 178)
(164, 163, 107, 179)
(234, 245, 107, 180)
(5, 201, 107, 181)
(66, 4, 107, 182)
(159, 224, 107, 183)
(186, 61, 107, 184)
(48, 56, 107, 185)
(40, 13, 107, 186)
(227, 83, 107, 187)
(124, 140, 107, 188)
(219, 76, 107, 189)
(70, 211, 107, 190)
(52, 23, 107, 191)
(9, 80, 107, 192)
(195, 240, 107, 193)
(126, 137, 107, 194)
(108, 215, 107, 195)
(201, 226, 107, 196)
(28, 26, 107, 197)
(229, 201, 107, 198)
(154, 191, 107, 199)
(175, 228, 107, 200)
(244, 55, 107, 201)
(169, 140, 107, 202)
(201, 196, 107, 203)
(222, 145, 107, 204)
(251, 152, 107, 205)
(44, 129, 107, 206)
(52, 13, 107, 207)
(91, 75, 107, 208)
(17, 180, 107, 209)
(34, 1, 107, 210)
(39, 128, 107, 211)
(190, 165, 107, 212)
(167, 51, 107, 213)
(184, 145, 107, 214)
(54, 161, 107, 215)
(254, 143, 107, 216)
(198, 144, 107, 217)
(161, 198, 107, 218)
(161, 206, 107, 219)
(46, 240, 107, 220)
(107, 80, 107, 221)
(59, 170, 107, 222)
(125, 6, 107, 223)
(223, 151, 107, 224)
(236, 111, 107, 225)
(171, 97, 107, 226)
(26, 241, 107, 227)
(233, 90, 107, 229)
(104, 150, 107, 230)
(3, 229, 108, 17)
(88, 60, 108, 18)
(64, 38, 108, 19)
(177, 141, 108, 20)
(74, 60, 108, 21)
(126, 138, 108, 22)
(21, 6, 108, 23)
(140, 97, 108, 24)
(122, 203, 108, 26)
(226, 142, 108, 27)
(63, 47, 108, 28)
(211, 175, 108, 29)
(72, 34, 108, 30)
(2, 170, 108, 31)
(49, 177, 108, 32)
(9, 58, 108, 33)
(89, 12, 108, 34)
(205, 91, 108, 35)
(129, 2, 108, 36)
(45, 2, 108, 37)
(85, 99, 108, 38)
(27, 167, 108, 39)
(34, 238, 108, 40)
(149, 139, 108, 41)
(68, 212, 108, 42)
(210, 181, 108, 43)
(85, 244, 108, 44)
(202, 115, 108, 45)
(248, 241, 108, 46)
(73, 167, 108, 47)
(103, 63, 108, 48)
(181, 48, 108, 49)
(167, 234, 108, 50)
(163, 226, 108, 51)
(127, 64, 108, 52)
(164, 129, 108, 53)
(220, 122, 108, 54)
(215, 71, 108, 55)
(21, 32, 108, 56)
(120, 108, 108, 57)
(198, 148, 108, 58)
(196, 176, 108, 59)
(7, 186, 108, 60)
(85, 88, 108, 61)
(157, 247, 108, 62)
(152, 1, 108, 63)
(65, 131, 108, 64)
(44, 23, 108, 65)
(129, 182, 108, 66)
(40, 108, 108, 67)
(17, 20, 108, 68)
(213, 53, 108, 69)
(115, 40, 108, 70)
(85, 66, 108, 71)
(213, 117, 108, 72)
(137, 89, 108, 73)
(11, 40, 108, 74)
(70, 124, 108, 75)
(187, 115, 108, 76)
(102, 121, 108, 77)
(194, 254, 108, 78)
(68, 73, 108, 79)
(51, 133, 108, 80)
(247, 132, 108, 81)
(238, 180, 108, 82)
(166, 90, 108, 83)
(39, 103, 108, 84)
(170, 144, 108, 85)
(56, 40, 108, 86)
(183, 70, 108, 87)
(24, 159, 108, 88)
(1, 225, 108, 89)
(81, 165, 108, 90)
(112, 70, 108, 91)
(32, 204, 108, 92)
(35, 14, 108, 93)
(252, 81, 108, 94)
(225, 228, 108, 95)
(128, 70, 108, 96)
(117, 138, 108, 97)
(3, 146, 108, 98)
(176, 170, 108, 99)
(198, 54, 108, 100)
(69, 126, 108, 101)
(74, 110, 108, 102)
(247, 230, 108, 103)
(58, 80, 108, 104)
(32, 193, 108, 105)
(212, 240, 108, 106)
(201, 74, 108, 107)
(35, 76, 108, 108)
(134, 221, 108, 109)
(37, 134, 108, 110)
(116, 156, 108, 111)
(77, 239, 108, 112)
(67, 29, 108, 113)
(191, 207, 108, 114)
(106, 99, 108, 115)
(192, 51, 108, 116)
(2, 34, 108, 117)
(59, 92, 108, 118)
(84, 105, 108, 119)
(46, 253, 108, 120)
(51, 32, 108, 121)
(20, 155, 108, 122)
(74, 36, 108, 123)
(90, 243, 108, 124)
(221, 3, 108, 125)
(214, 67, 108, 126)
(118, 84, 108, 127)
(36, 41, 108, 128)
(28, 185, 108, 129)
(88, 124, 108, 131)
(22, 150, 108, 132)
(233, 178, 108, 133)
(120, 246, 108, 134)
(75, 141, 108, 135)
(69, 240, 108, 136)
(71, 122, 108, 137)
(160, 134, 108, 138)
(106, 102, 108, 139)
(58, 148, 108, 140)
(87, 131, 108, 141)
(78, 180, 108, 142)
(197, 230, 108, 143)
(200, 111, 108, 144)
(56, 43, 108, 145)
(253, 189, 108, 146)
(204, 43, 108, 147)
(113, 76, 108, 148)
(89, 63, 108, 149)
(47, 60, 108, 150)
(104, 102, 108, 151)
(60, 88, 108, 152)
(252, 199, 108, 153)
(66, 68, 108, 154)
(29, 20, 108, 155)
(105, 70, 108, 156)
(249, 205, 108, 157)
(157, 126, 108, 158)
(116, 59, 108, 159)
(86, 240, 108, 160)
(208, 64, 108, 161)
(100, 217, 108, 162)
(126, 60, 108, 163)
(170, 118, 108, 164)
(140, 197, 108, 165)
(33, 130, 108, 166)
(224, 101, 108, 167)
(8, 147, 108, 168)
(113, 231, 108, 169)
(215, 158, 108, 170)
(137, 248, 108, 171)
(142, 28, 108, 172)
(211, 81, 108, 173)
(152, 92, 108, 174)
(60, 208, 108, 175)
(21, 133, 108, 176)
(215, 195, 108, 177)
(192, 54, 108, 178)
(178, 141, 108, 179)
(226, 78, 108, 180)
(58, 165, 108, 181)
(146, 73, 108, 182)
(111, 185, 108, 183)
(169, 117, 108, 184)
(125, 202, 108, 185)
(234, 80, 108, 186)
(96, 95, 108, 187)
(71, 71, 108, 188)
(168, 216, 108, 189)
(5, 27, 108, 190)
(245, 66, 108, 191)
(111, 87, 108, 192)
(181, 18, 108, 193)
(208, 4, 108, 194)
(9, 144, 108, 197)
(129, 71, 108, 198)
(172, 215, 108, 199)
(253, 218, 108, 200)
(231, 154, 108, 201)
(21, 253, 108, 202)
(161, 23, 108, 203)
(10, 142, 108, 204)
(77, 18, 108, 205)
(145, 194, 108, 206)
(172, 19, 108, 207)
(192, 113, 108, 208)
(253, 223, 108, 209)
(144, 167, 108, 210)
(87, 41, 108, 211)
(75, 76, 108, 212)
(90, 238, 108, 213)
(231, 19, 108, 214)
(248, 57, 108, 215)
(174, 177, 108, 216)
(120, 97, 108, 217)
(178, 241, 108, 218)
(181, 4, 108, 219)
(8, 146, 108, 220)
(87, 95, 108, 221)
(98, 11, 108, 222)
(223, 65, 108, 223)
(149, 88, 108, 224)
(56, 173, 108, 225)
(187, 69, 108, 226)
(125, 198, 108, 227)
(218, 91, 108, 229)
(15, 168, 108, 231)
(110, 159, 109, 12)
(131, 111, 109, 13)
(79, 188, 109, 14)
(143, 115, 109, 15)
(95, 126, 109, 17)
(18, 89, 109, 19)
(126, 47, 109, 20)
(62, 58, 109, 21)
(87, 160, 109, 22)
(199, 1, 109, 26)
(218, 235, 109, 27)
(172, 38, 109, 28)
(189, 57, 109, 29)
(135, 64, 109, 30)
(164, 71, 109, 31)
(221, 87, 109, 32)
(91, 199, 109, 33)
(167, 81, 109, 34)
(253, 214, 109, 35)
(169, 32, 109, 36)
(120, 123, 109, 37)
(171, 29, 109, 38)
(186, 44, 109, 39)
(222, 77, 109, 40)
(206, 236, 109, 41)
(28, 14, 109, 42)
(23, 157, 109, 43)
(253, 94, 109, 44)
(77, 69, 109, 45)
(165, 102, 109, 46)
